,freq
"('간도', '씹히다')",1
"('감사하다', '씹히다')",1
"('나다', '배송')",1
"('씹히다', '파란')",1
"('나물', '씹히다')",1
"('무치다', '씹히다')",1
"('보다', '씹히다')",1
"('씹히다', '자다')",1
"('빠르다', '씹히다')",1
"('맛있다', '보이다')",1
"('간도', '배송')",1
"('배송', '씹히다')",1
"('감사하다', '식감')",1
"('아주', '아치')",1
"('나다', '아치')",1
"('맞다', '아치')",1
"('맛', '아치')",1
"('간도', '아치')",1
"('아치', '장')",1
"('감사하다', '아치')",1
"('아치', '파란')",1
"('나물', '아치')",1
"('궁채', '파란')",1
"('무치다', '아치')",1
"('보다', '아치')",1
"('아치', '자다')",1
"('빠르다', '아치')",1
"('궁채', '맞다')",1
"('궁채', '장')",1
"('감사하다', '궁채')",1
"('식감', '장')",1
"('아끼다', '항상')",1
"('분', '택배')",1
"('간도', '파란')",1
"('맞다', '보다')",1
"('맞다', '자다')",1
"('맛', '장')",1
"('감사하다', '맛')",1
"('맛', '파란')",1
"('간도', '장')",1
"('간도', '감사하다')",1
"('간도', '아주')",1
"('나물', '맞다')",1
"('간도', '나물')",1
"('간도', '무치다')",1
"('간도', '빠르다')",1
"('감사하다', '장')",1
"('장', '파란')",1
"('아주', '장')",1
"('나물', '장')",1
"('맞다', '무치다')",1
"('맞다', '아주')",1
"('자다', '큰일')",1
"('감사하다', '나다')",1
"('식감', '파란')",1
"('아끼다', '큰일')",1
"('나물', '식감')",1
"('무치다', '식감')",1
"('나다', '맞다')",1
"('간도', '나다')",1
"('나다', '장')",1
"('나다', '파란')",1
"('맞다', '파란')",1
"('나다', '아주')",1
"('나다', '나물')",1
"('나다', '무치다')",1
"('나다', '빠르다')",1
"('맛', '맞다')",1
"('맞다', '장')",1
"('감사하다', '맞다')",1
"('받다', '보이다')",1
"('식감', '아치')",1
"('씹히다', '아치')",1
"('대응', '드리다')",1
"('택배', '해주다')",1
"('만', '해주다')",1
"('친절하다', '해주다')",1
"('대응', '맛')",1
"('감사', '대응')",1
"('다시', '대응')",1
"('깔끔하다', '대응')",1
"('그대로', '대응')",1
"('드리다', '해주다')",1
"('대응', '택배')",1
"('당일', '반')",1
"('대응', '만')",1
"('대응', '친절하다')",1
"('감사', '맛')",1
"('일주일', '주문')",1
"('그대로', '맛')",1
"('그대로', '해주다')",1
"('깔끔하다', '해주다')",1
"('배송', '아치')",1
"('개운하다', '드리다')",1
"('만', '분')",1
"('분', '친절하다')",1
"('개운하다', '해주다')",1
"('개운하다', '대응')",1
"('감사', '개운하다')",1
"('개운하다', '다시')",1
"('개운하다', '깔끔하다')",1
"('개운하다', '그대로')",1
"('다시', '해주다')",1
"('개운하다', '택배')",1
"('반', '일주일')",1
"('개운하다', '만')",1
"('개운하다', '친절하다')",1
"('대응', '해주다')",1
"('맛', '해주다')",1
"('감사', '해주다')",1
"('맛', '친절하다')",1
"('감사', '다시')",1
"('감사', '깔끔하다')",1
"('친절하다', '택배')",1
"('드리다', '택배')",1
"('드리다', '만')",1
"('드리다', '친절하다')",1
"('그대로', '택배')",1
"('그대로', '만')",1
"('그대로', '친절하다')",1
"('만', '택배')",1
"('만', '친절하다')",1
"('감사', '드리다')",1
"('아치', '좋다')",1
"('장', '좋다')",1
"('감사하다', '좋다')",1
"('좋다', '파란')",1
"('먹다', '아치')",1
"('먹다', '장')",1
"('먹다', '파란')",1
"('그대로', '드리다')",1
"('깔끔하다', '친절하다')",1
"('깔끔하다', '만')",1
"('깔끔하다', '택배')",1
"('감사', '그대로')",1
"('감사', '택배')",1
"('감사', '만')",1
"('감사', '친절하다')",1
"('깔끔하다', '다시')",1
"('다시', '드리다')",1
"('그대로', '다시')",1
"('다시', '택배')",1
"('다시', '만')",1
"('다시', '친절하다')",1
"('깔끔하다', '드리다')",1
"('당일', '주문')",1
"('보내다', '일주일')",1
"('당일', '보내다')",1
"('그대로', '깔끔하다')",1
"('집', '통해')",1
"('양념', '통해')",1
"('구입', '통해')",1
"('밥', '횟수')",1
"('넉넉하다', '횟수')",1
"('좋아하다', '횟수')",1
"('적', '횟수')",1
"('가보다', '횟수')",1
"('도대체', '횟수')",1
"('주문', '횟수')",1
"('유리', '횟수')",1
"('장아찌', '횟수')",1
"('밑반찬', '횟수')",1
"('자다', '횟수')",1
"('맛있다', '횟수')",1
"('밑반찬', '워낙')",1
"('밑반찬', '좋아하다')",1
"('밑반찬', '적')",1
"('가보다', '밑반찬')",1
"('도대체', '밑반찬')",1
"('워낙', '횟수')",1
"('늘다', '자다')",1
"('밑반찬', '유리')",1
"('밥', '병')",1
"('병', '워낙')",1
"('넉넉하다', '병')",1
"('병', '좋아하다')",1
"('병', '적')",1
"('가보다', '병')",1
"('도대체', '병')",1
"('병', '유리')",1
"('병', '자다')",1
"('늘다', '밥')",1
"('늘다', '횟수')",1
"('늘다', '밑반찬')",1
"('늘다', '워낙')",1
"('넉넉하다', '늘다')",1
"('늘다', '적')",1
"('가보다', '늘다')",1
"('늘다', '도대체')",1
"('밑반찬', '주문')",1
"('밑반찬', '밥')",1
"('가보다', '맛있다')",1
"('밥', '적')",1
"('적', '좋아하다')",1
"('가보다', '좋아하다')",1
"('도대체', '좋아하다')",1
"('가보다', '적')",1
"('도대체', '적')",1
"('적', '주문')",1
"('유리', '적')",1
"('장아찌', '적')",1
"('넉넉하다', '자다')",1
"('자다', '적')",1
"('맛있다', '적')",1
"('가보다', '도대체')",1
"('가보다', '주문')",1
"('가보다', '유리')",1
"('가보다', '밥')",1
"('가보다', '장아찌')",1
"('물', '없다')",1
"('넉넉하다', '장아찌')",1
"('밑반찬', '장아찌')",1
"('밥', '워낙')",1
"('류', '입')",1
"('워낙', '좋아하다')",1
"('워낙', '적')",1
"('가보다', '워낙')",1
"('도대체', '워낙')",1
"('워낙', '주문')",1
"('워낙', '유리')",1
"('워낙', '장아찌')",1
"('넉넉하다', '밥')",1
"('워낙', '자다')",1
"('맛있다', '워낙')",1
"('넉넉하다', '좋아하다')",1
"('넉넉하다', '적')",1
"('가보다', '넉넉하다')",1
"('넉넉하다', '도대체')",1
"('넉넉하다', '유리')",1
"('밑반찬', '병')",1
"('병', '횟수')",1
"('늘다', '병')",1
"('가보다', '곳')",1
"('곳', '병')",1
"('곳', '늘다')",1
"('곳', '횟수')",1
"('곳', '밑반찬')",1
"('곳', '워낙')",1
"('곳', '넉넉하다')",1
"('곳', '적')",1
"('곳', '도대체')",1
"('곳', '알다')",1
"('곳', '유리')",1
"('곳', '밥')",1
"('곳', '장아찌')",1
"('곳', '자다')",1
"('가족', '겨울방학')",1
"('겨울방학', '알다')",1
"('겨울방학', '병')",1
"('물', '발견')",1
"('가족', '곳')",1
"('맛있다', '알다')",1
"('단양', '좋아하다')",1
"('가족', '단양')",1
"('단양', '알다')",1
"('단양', '병')",1
"('늘다', '단양')",1
"('단양', '횟수')",1
"('단양', '밑반찬')",1
"('단양', '워낙')",1
"('단양', '적')",1
"('겨울방학', '곳')",1
"('가보다', '단양')",1
"('물', '장아찌')",1
"('단양', '도대체')",1
"('단양', '유리')",1
"('단양', '밥')",1
"('단양', '장아찌')",1
"('단양', '맛있다')",1
"('겨울방학', '늘다')",1
"('겨울방학', '횟수')",1
"('겨울방학', '밑반찬')",1
"('밑반찬', '알다')",1
"('가보다', '가족')",1
"('가족', '도대체')",1
"('가족', '유리')",1
"('가족', '밥')",1
"('가족', '장아찌')",1
"('병', '알다')",1
"('알다', '횟수')",1
"('알다', '워낙')",1
"('겨울방학', '워낙')",1
"('넉넉하다', '알다')",1
"('알다', '적')",1
"('가보다', '알다')",1
"('도대체', '알다')",1
"('알다', '유리')",1
"('밥', '알다')",1
"('알다', '자다')",1
"('가족', '적')",1
"('가족', '넉넉하다')",1
"('가족', '워낙')",1
"('가족', '밑반찬')",1
"('겨울방학', '넉넉하다')",1
"('겨울방학', '좋아하다')",1
"('겨울방학', '적')",1
"('가보다', '겨울방학')",1
"('겨울방학', '도대체')",1
"('겨울방학', '주문')",1
"('겨울방학', '유리')",1
"('겨울방학', '밥')",1
"('겨울방학', '장아찌')",1
"('겨울방학', '자다')",1
"('겨울방학', '맛있다')",1
"('가족', '알다')",1
"('가족', '병')",1
"('가족', '늘다')",1
"('가족', '횟수')",1
"('가보다', '자다')",1
"('도대체', '주문')",1
"('물', '첨가')",1
"('고기', '필수')",1
"('고생', '편하다')",1
"('고생', '만들다')",1
"('고생', '맛있다')",1
"('만들다', '편하다')",1
"('맛있다', '편하다')",1
"('주문', '필수')",1
"('먹다', '필수')",1
"('양념', '주문')",1
"('사먹다', '편하다')",1
"('무른거', '양념')",1
"('양념', '추가')",1
"('벌써', '양념')",1
"('그냥', '주문')",1
"('벌써', '주문')",1
"('구매', '무른거')",1
"('그냥', '무른거')",1
"('만들다', '사먹다')",1
"('고생', '사먹다')",1
"('무른거', '무치다')",1
"('리뷰', '입')",1
"('맛', '입')",1
"('리뷰', '사다')",1
"('강하다', '사다')",1
"('쌀때', '항상')",1
"('사다', '입')",1
"('리뷰', '자다')",1
"('리뷰', '자르다')",1
"('강하다', '자다')",1
"('좋다', '편하다')",1
"('강하다', '자르다')",1
"('강하다', '입')",1
"('자다', '자르다')",1
"('입', '자다')",1
"('입', '자르다')",1
"('사먹다', '좋다')",1
"('고생', '좋다')",1
"('무른거', '벌써')",1
"('무른거', '자주')",1
"('도대체', '유리')",1
"('궁태', '한번')",1
"('지도', '한번')",1
"('꼼꼼하다', '한번')",1
"('제조', '한번')",1
"('한번', '호불호')",1
"('엄마', '한번')",1
"('걱정', '한번')",1
"('보구', '한번')",1
"('원하다', '한번')",1
"('끝', '한번')",1
"('고기', '단무지')",1
"('먹다', '지도')",1
"('먹다', '제조')",1
"('먹다', '호불호')",1
"('걱정', '먹다')",1
"('궁태', '먹다')",1
"('먹다', '원하다')",1
"('리뷰', '한번')",1
"('한번', '해')",1
"('구매', '그냥')",1
"('벌써', '자주')",1
"('구매', '벌써')",1
"('그냥', '추가')",1
"('벌써', '추가')",1
"('그냥', '벌써')",1
"('그냥', '무치다')",1
"('무치다', '벌써')",1
"('놓다', '항상')",1
"('무치다', '자주')",1
"('듯', '한번')",1
"('달', '마음')",1
"('달', '아쉽다')",1
"('달', '안드')",1
"('단무지', '대용')",1
"('마음', '아쉽다')",1
"('마음', '안드')",1
"('아쉽다', '안드')",1
"('고기', '항상')",1
"('셔', '입')",1
"('셔', '자르다')",1
"('겠다', '먹다')",1
"('감사하다', '진짜')",1
"('빠르다', '진짜')",1
"('잠', '항상')",1
"('자다', '잠')",1
"('초석', '항상')",1
"('자다', '초석')",1
"('발견', '주문')",1
"('먹다', '좀더')",1
"('맛', '이제')",1
"('그렇다', '입맛')",1
"('겠다', '입맛')",1
"('입맛', '좀더')",1
"('그렇다', '밥')",1
"('겠다', '밥')",1
"('물', '주문')",1
"('밥', '좀더')",1
"('고기', '이제')",1
"('궁채', '이제')",1
"('셔', '자다')",1
"('먹다', '질리')",1
"('도대체', '밥')",1
"('도대체', '장아찌')",1
"('도대체', '자다')",1
"('도대체', '맛있다')",1
"('유리', '주문')",1
"('밥', '유리')",1
"('유리', '자다')",1
"('질리', '최고')",1
"('주문', '첨가')",1
"('고기', '최고')",1
"('이제', '최고')",1
"('궁채', '질리')",1
"('맛', '질리')",1
"('고기', '질리')",1
"('이제', '질리')",1
"('맛있다', '질리')",1
"('겠다', '그렇다')",1
"('괜찮다', '그렇다')",1
"('그렇다', '좀더')",1
"('달', '리뷰')",1
"('대용', '항상')",1
"('감사하다', '세번')",1
"('맛있다', '세번')",1
"('셔', '좋다')",1
"('입', '좋다')",1
"('달', '셔')",1
"('달', '사다')",1
"('강하다', '달')",1
"('겠다', '짜다')",1
"('달', '자르다')",1
"('달', '입')",1
"('먹다', '셔')",1
"('맛', '셔')",1
"('사다', '셔')",1
"('리뷰', '셔')",1
"('강하다', '셔')",1
"('세번', '항상')",1
"('먹다', '세번')",1
"('놓다', '쌀때')",1
"('간이', '짜지다')",1
"('겠다', '괜찮다')",1
"('겠다', '보다')",1
"('겠다', '좀더')",1
"('고기', '대용')",1
"('보다', '짜다')",1
"('좀더', '짜다')",1
"('괜찮다', '좀더')",1
"('보다', '좀더')",1
"('간이', '밥')",1
"('대용', '쌀때')",1
"('고기', '쌀때')",1
"('놓다', '대용')",1
"('간이', '반찬')",1
"('고기', '놓다')",1
"('간이', '자다')",1
"('겨울방학', '단양')",1
"('곳', '단양')",1
"('중국산', '통해')",1
"('반찬', '소화도')",1
"('달', '주먹밥')",1
"('검색', '달')",1
"('달', '소화도')",1
"('달', '밥')",1
"('달', '장아찌')",1
"('반찬', '주먹밥')",1
"('검색', '반찬')",1
"('검색', '주먹밥')",1
"('다르다', '밥')",1
"('소화도', '주먹밥')",1
"('밥', '주먹밥')",1
"('장아찌', '주먹밥')",1
"('검색', '소화도')",1
"('검색', '밥')",1
"('밥', '소화도')",1
"('소화도', '장아찌')",1
"('달', '반찬')",1
"('다르다', '소화도')",1
"('번창', '장아찌')",1
"('돼다', '반찬')",1
"('딱이다', '주먹밥')",1
"('검색', '딱이다')",1
"('딱이다', '소화도')",1
"('딱이다', '밥')",1
"('딱이다', '장아찌')",1
"('다르다', '돼다')",1
"('달', '돼다')",1
"('돼다', '주먹밥')",1
"('검색', '다르다')",1
"('검색', '돼다')",1
"('돼다', '소화도')",1
"('돼다', '밥')",1
"('돼다', '장아찌')",1
"('다르다', '달')",1
"('다르다', '반찬')",1
"('다르다', '주먹밥')",1
"('번창', '보다')",1
"('문해', '진짜진짜')",1
"('도', '식감')",1
"('앗다', '좋다')",1
"('빨르다', '좋다')",1
"('궁채', '번창')",1
"('빨르다', '하니')",1
"('상태', '하니')",1
"('포장', '하니')",1
"('배송', '하니')",1
"('빨르다', '상태')",1
"('먹다', '앗다')",1
"('굿굿', '역시')",1
"('최고', '하루')",1
"('남다', '최고')",1
"('꼬득꼬득', '먹다')",1
"('꼬득꼬득', '식감')",1
"('궁채', '하루')",1
"('진짜', '하루')",1
"('남다', '하루')",1
"('만족스럽다', '처음')",1
"('역시', '후기')",1
"('재주', '진짜진짜')",1
"('부모님', '연락')",1
"('꼬득꼬득', '번창')",1
"('싶다', '연락')",1
"('번창', '처음')",1
"('싶다', '오다')",1
"('도', '번창')",1
"('연락', '주문')",1
"('먹다', '연락')",1
"('연락', '오다')",1
"('굿굿', '나다')",1
"('연락', '자다')",1
"('맛있다', '연락')",1
"('부모님', '오다')",1
"('부모님', '자다')",1
"('역시', '좋다')",1
"('나다', '후기')",1
"('나다', '역시')",1
"('딱이다', '반찬')",1
"('달', '딱이다')",1
"('다르다', '딱이다')",1
"('돼다', '집')",1
"('주먹밥', '진짜')",1
"('검색', '진짜')",1
"('소화도', '진짜')",1
"('구입', '집')",1
"('중국산', '집')",1
"('문득', '집')",1
"('딱이다', '집')",1
"('다르다', '집')",1
"('다르다', '진짜')",1
"('달', '집')",1
"('주먹밥', '집')",1
"('소화도', '집')",1
"('번창', '짜지다')",1
"('구입', '양념')",1
"('양념', '중국산')",1
"('문득', '양념')",1
"('달', '진짜')",1
"('돼다', '진짜')",1
"('돼다', '딱이다')",1
"('주먹밥', '통해')",1
"('문득', '통해')",1
"('딱이다', '통해')",1
"('돼다', '통해')",1
"('다르다', '통해')",1
"('달', '통해')",1
"('반찬', '통해')",1
"('궁채', '도')",1
"('검색', '통해')",1
"('딱이다', '진짜')",1
"('소화도', '통해')",1
"('밥', '통해')",1
"('진짜', '집')",1
"('양념', '진짜')",1
"('구입', '진짜')",1
"('중국산', '진짜')",1
"('문득', '진짜')",1
"('딱이다', '양념')",1
"('돼다', '양념')",1
"('다르다', '양념')",1
"('돼다', '문득')",1
"('달', '중국산')",1
"('반찬', '중국산')",1
"('주먹밥', '중국산')",1
"('검색', '중국산')",1
"('소화도', '중국산')",1
"('밥', '중국산')",1
"('딱이다', '문득')",1
"('다르다', '문득')",1
"('달', '양념')",1
